total_loss,reconstruction_loss,kl_divergence,regression_loss
0.20539663966930233,0.15687682686840582,0.006468436807853572,0.042051375895176935
0.20542814221333122,0.1566798414573337,0.006642032204050121,0.042106268560457474
0.20438436768110788,0.1566161956023244,0.006475408049326907,0.04129276374543244
0.20483185640237864,0.15716357549587567,0.00646400601437676,0.04120427468150156
0.20486927075021136,0.156874031424182,0.006510678204313678,0.04148456102810472
0.20609014610233883,0.15634121933472217,0.00717038404662428,0.04257854267631443
0.20433604134313724,0.15701488240795908,0.006495554368200471,0.04082560441911493
0.20412154888031075,0.15609108986410666,0.006652956550833432,0.04137750225261849
0.20424068356193453,0.1561005105722434,0.006793944002355187,0.04134622907137306
0.20448913991553386,0.15628607934505717,0.0068325623657143775,0.04137049817072195
0.20342301725830642,0.15583376868972093,0.006746140073055134,0.04084310860403397
0.2024603211355509,0.15591274694603965,0.006443525538452689,0.040104048508514616
0.20358259535938722,0.1559973716361396,0.006685093734551674,0.04090012993869919
0.20397642198662838,0.1555900488204101,0.006921445758325042,0.041464927384490494
0.20027445890711484,0.15527610609287673,0.005780447029781505,0.03921790579615798
0.20289187297556893,0.1557853909167884,0.006269938686382832,0.04083654341813941
0.2025895434777986,0.15532476460504777,0.006618926111185367,0.04064585282219981
0.20248428637269292,0.15553870599723285,0.006507217067095432,0.04043836322432753
0.20085260905176486,0.155123372067049,0.006071951918980518,0.039657285152963746
0.20111164798707978,0.1551324792550946,0.006106448592219198,0.03987271991956751
0.20186855740577136,0.1548292439267133,0.006729235092889643,0.040310078346809275
0.20061041179859318,0.15510018426033512,0.005955888655170722,0.03955433889691623
0.20133755571804068,0.15466012360197282,0.00639436648002289,0.04028306553073266
0.200349257911089,0.1547321867067973,0.00623077223942254,0.03938629893295633
0.20097416705706678,0.15488842267570735,0.006042705475433018,0.0400430388920975
0.20086274199455822,0.15632854482911096,0.005889327099907405,0.03864486997831147
0.20152677559873025,0.15611929489434753,0.006080788690522356,0.03932669218087081
0.19912957422635272,0.15415601222124323,0.005837680083693674,0.03913588182461357
0.19957738478206893,0.15488608686975722,0.005922750310854256,0.038768547822719705
